,Age,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobRole,JobSatisfaction,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,Attrition,EducationField_Human_Resources,EducationField_Life_Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical_Degree,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes,DailyRate,MonthlyIncome
611,37,19,2,1,3,2,2,1,13,0,10,3,10,0,0,0,0,0,1,0,0,0,0,1,0,1,0.647398844,0.727988195
612,39,2,3,4,2,5,4,8,11,2,13,3,5,4,0,0,1,0,0,0,0,0,1,0,1,0,0.836705202,0.128381702
613,33,3,2,4,3,5,2,3,11,1,7,4,4,3,0,1,0,0,0,0,0,1,0,0,0,1,0.391618497,-0.591490408
614,32,25,4,1,3,9,4,1,24,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,-0.621387283,-0.464092474
615,29,7,1,1,2,9,4,6,14,3,8,3,4,3,0,0,0,0,1,0,0,1,0,0,1,0,0.407514451,-0.528775209
616,44,9,2,2,3,4,1,1,13,0,8,3,8,7,0,0,1,0,0,0,0,0,1,0,0,1,-0.206647399,-0.522134776
617,28,5,4,1,3,2,4,1,14,0,4,3,4,2,0,0,0,0,1,0,0,0,0,1,1,0,0.024566474,0.055582882
618,58,2,1,4,2,9,4,9,14,1,3,2,1,0,1,0,1,0,0,0,0,1,0,0,0,1,-0.033236994,-0.566158387
619,43,8,3,1,3,6,2,4,21,1,4,4,1,0,0,0,1,0,0,0,0,1,0,0,1,0,-0.906069364,0.020413182
620,20,2,3,3,2,8,3,1,13,0,2,2,2,2,1,0,0,0,1,0,0,0,0,1,1,0,-0.439306358,-0.648794884
621,21,18,1,4,3,4,4,1,19,0,1,2,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0.900289017,-0.489178554
622,36,14,1,3,3,7,4,0,17,1,17,2,16,8,0,0,1,0,0,0,0,0,1,0,0,1,0.897398844,0.468273487
623,47,2,4,4,2,8,4,1,18,0,3,2,3,2,0,0,1,0,0,0,0,0,0,1,0,1,0.939306358,-0.341367437
624,22,3,1,2,3,6,3,0,19,1,4,4,3,2,1,0,1,0,0,0,0,0,1,0,0,1,-0.270231214,-0.12567634
625,41,2,4,2,1,9,4,4,13,1,10,2,7,7,1,0,1,0,0,0,0,1,0,0,0,1,0.406069364,-0.468273487
626,28,9,3,3,3,4,3,5,18,1,6,3,2,2,0,0,0,0,1,0,0,1,0,0,1,0,0.276011561,-0.566896212
627,39,6,3,4,3,9,1,7,21,0,8,1,2,2,1,0,0,0,1,0,0,0,1,0,0,1,0.459537572,-0.56025578
628,27,4,3,2,3,4,3,1,19,0,1,3,1,1,0,0,1,0,0,0,0,0,0,1,1,0,-0.268786127,-0.581406788
629,34,10,3,2,3,9,2,1,14,2,1,3,1,0,0,0,1,0,0,0,0,1,0,0,1,0,-0.37283237,-0.657648795
630,42,14,2,3,2,2,3,7,17,0,10,3,5,4,0,0,0,0,1,0,0,0,0,1,1,0,-0.494219653,0.384161338
631,33,1,4,3,2,4,1,3,11,0,6,3,3,2,0,0,0,0,0,1,0,0,0,1,0,1,0.569364162,-0.463108706
632,58,5,3,3,2,7,2,2,13,1,24,3,6,0,0,0,0,0,0,0,1,1,0,0,0,1,0.676300578,1.443679292
633,31,7,4,2,2,8,3,3,15,0,13,4,7,7,0,0,1,0,0,0,0,0,1,0,1,0,-0.939306358,-0.578701426
634,35,21,1,4,3,7,4,1,25,1,10,1,10,6,0,0,1,0,0,0,0,0,1,0,0,1,0.481213873,-0.164289228
635,49,8,2,1,3,9,2,4,11,1,29,2,26,9,0,0,0,0,0,1,0,0,1,0,1,0,-0.400289017,0.669208067
636,48,20,4,4,3,4,3,4,17,2,13,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.960982659,-0.595917364
637,31,20,2,4,3,2,3,1,13,1,9,2,9,8,0,0,0,1,0,0,0,0,1,0,1,0,0.554913295,0.553369405
638,36,7,4,2,3,4,4,2,18,0,8,3,6,2,0,0,0,0,0,1,0,0,0,1,1,0,-0.89017341,-0.000983768
639,38,1,3,4,3,3,1,1,13,1,15,3,15,12,0,0,0,0,0,0,1,0,1,0,1,0,0.764450867,2.188883424
640,32,1,3,3,2,9,2,6,20,0,5,3,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0.549132948,-0.577963601
641,25,19,2,3,2,8,2,1,18,3,1,3,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0.091040462,-0.558042302
642,40,10,4,1,2,2,2,2,12,1,11,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,-0.210982659,1.235366454
643,26,1,3,3,2,2,1,1,12,0,7,3,7,7,0,0,0,0,1,0,0,0,0,1,1,0,0.692196532,-0.09542548
644,41,6,3,4,3,9,1,2,13,0,20,3,18,13,0,0,0,0,1,0,0,0,0,1,0,1,-0.781791908,0.009591736
645,36,2,4,3,3,9,3,4,21,0,16,3,11,8,0,0,0,0,1,0,0,0,0,1,1,0,0.193641618,-0.531972455
646,19,21,3,4,2,8,2,1,13,0,1,4,1,0,1,0,0,0,0,1,0,0,0,1,0,1,-0.556358382,-0.629857354
647,20,4,3,1,3,9,1,1,19,0,1,3,1,0,1,0,0,0,0,0,1,0,0,1,1,0,-0.975433526,-0.420314806
648,31,12,3,4,3,7,4,0,11,2,10,1,9,7,0,0,0,0,1,0,0,0,1,0,0,1,-0.271676301,0.288489916
649,40,9,4,4,3,4,2,8,14,1,3,3,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0.960982659,-0.261928185
650,32,3,4,3,3,6,1,1,12,1,8,4,8,7,0,0,0,0,1,0,0,0,1,0,1,0,-0.442196532,0.50245942
651,36,3,1,3,2,2,4,1,11,1,16,3,16,7,1,0,1,0,0,0,0,0,1,0,0,1,-0.395953757,1.387850467
652,33,1,3,2,2,7,4,0,14,0,6,3,5,0,0,0,1,0,0,0,0,0,0,1,1,0,0.382947977,0.557550418
653,37,1,4,1,2,2,3,5,11,0,17,1,14,1,1,0,1,0,0,0,0,0,1,0,1,0,-0.25867052,1.457697983
654,45,4,2,3,3,9,2,1,12,0,9,2,9,7,0,0,1,0,0,0,0,0,1,0,1,0,0.001445087,-0.05779636
655,29,20,3,3,3,8,4,1,15,1,3,3,3,1,0,0,0,0,0,0,1,0,1,0,1,0,0.867052023,-0.621003443
656,35,18,3,3,3,2,3,1,16,0,5,3,5,2,0,0,0,0,1,0,0,0,1,0,1,0,0.599710983,-0.019921299
657,58,2,3,4,3,4,3,4,24,0,7,3,1,0,1,0,0,0,0,0,1,0,0,1,1,0,-0.744219653,-0.541810133
658,53,2,2,3,3,1,3,6,13,1,22,4,17,13,0,0,0,0,1,0,0,1,0,0,1,0,0.826589595,2.50122971
659,30,8,2,3,3,2,3,5,11,1,10,4,8,4,0,0,0,0,0,1,0,1,0,0,1,0,-0.828034682,0.635022135
660,38,10,3,3,3,2,4,1,13,0,6,3,5,3,0,0,0,0,0,0,1,0,0,1,0,1,-0.942196532,0.242006886
661,35,3,4,4,3,2,4,6,13,1,12,3,10,9,0,0,1,0,0,0,0,1,0,0,1,0,0.112716763,0.772503689
662,39,2,5,1,4,2,3,0,18,0,9,3,8,7,0,0,1,0,0,0,0,0,0,1,1,0,0.143063584,0.786522381
663,40,24,3,2,4,2,2,4,16,0,22,2,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0.975433526,2.093457944
664,47,16,4,3,4,6,3,1,19,0,20,4,19,10,0,0,0,0,1,0,0,1,0,0,0,1,0.830924855,0.094687654
665,36,8,4,1,3,2,4,4,13,2,12,3,7,7,0,0,0,0,0,0,1,1,0,0,1,0,0.61416185,0.097638957
666,31,9,2,3,2,4,1,0,22,0,4,3,3,2,1,0,0,0,1,0,0,0,0,1,0,1,-0.677745665,-0.580668962
667,29,10,3,4,2,4,1,6,20,0,3,3,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0.147398844,-0.56025578
668,33,13,1,2,3,4,4,3,18,0,5,3,3,2,0,0,1,0,0,0,0,0,0,1,1,0,-0.49566474,-0.302508608
669,45,1,4,4,3,9,4,3,14,2,8,3,5,3,0,0,0,0,1,0,0,1,0,0,1,0,0.24566474,-0.593212002
670,33,1,4,3,4,7,2,1,13,1,6,3,6,5,0,0,0,0,0,1,0,0,1,0,0,1,0.033236994,0.198229218
671,27,16,4,3,3,9,2,9,14,1,4,3,2,2,0,0,0,0,0,0,1,0,1,0,1,0,0.476878613,-0.460157403
672,45,23,2,4,3,9,1,1,15,1,9,3,9,8,0,0,1,0,0,0,0,0,1,0,0,1,-0.803468208,-0.257993114
673,47,4,2,4,3,2,4,1,17,0,9,3,9,0,0,0,1,0,0,0,0,0,0,1,0,1,0.218208092,-0.127643876
674,30,22,3,1,3,4,3,4,11,0,7,3,5,2,1,0,1,0,0,0,0,0,1,0,0,1,-0.962427746,-0.627151992
675,50,24,3,4,3,6,3,3,18,1,22,3,12,11,0,0,1,0,0,0,0,0,1,0,0,1,0.195086705,2.285046729
676,38,10,1,3,3,4,3,0,17,1,3,2,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0.848265896,-0.491392031
677,46,7,2,4,3,6,3,6,13,1,13,3,8,7,0,0,0,0,1,0,0,1,0,0,1,0,-0.343930636,1.515740285
678,24,17,1,4,2,6,3,1,15,2,5,3,4,2,0,0,0,0,1,0,0,1,0,0,1,0,0.580924855,-0.075012297
679,35,14,4,3,2,9,2,1,24,1,5,1,4,2,1,0,0,0,0,1,0,1,0,0,0,1,-0.26300578,-0.230939498
680,31,1,1,3,3,6,1,1,12,1,4,3,4,3,0,0,1,0,0,0,0,0,1,0,1,0,0.070809249,-0.131333005
681,18,5,2,2,3,4,4,1,15,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,-0.747109827,-0.893015248
682,54,17,3,3,3,6,3,8,11,1,22,3,10,7,0,0,0,0,0,0,1,0,1,0,1,0,0.920520231,1.489670438
683,35,25,4,3,3,7,3,1,11,1,16,2,16,10,0,0,0,0,1,0,0,1,0,0,0,1,-0.319364162,1.403344811
684,30,8,2,2,4,3,1,0,12,3,9,2,8,7,0,0,1,0,0,0,0,0,1,0,0,1,-0.940751445,1.656173143
685,20,11,3,4,2,4,1,1,15,0,1,3,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0.423410405,-0.512051156
686,30,5,3,2,3,9,2,0,17,0,4,3,3,2,1,0,0,0,1,0,0,0,0,1,1,0,-1.00433526,-0.555828824
687,26,2,2,4,4,6,4,1,12,0,8,3,8,7,0,0,0,0,1,0,0,0,1,0,1,0,0.378612717,0.194294147
688,22,8,1,2,1,9,1,1,15,1,4,2,4,3,0,0,1,0,0,0,0,0,1,0,1,0,-0.848265896,-0.548696508
689,48,6,3,1,2,7,3,2,13,0,19,3,2,2,0,0,1,0,0,0,0,0,0,1,1,0,-0.761560694,-0.108706345
690,48,4,4,3,2,7,3,7,14,0,27,3,15,11,0,0,1,0,0,0,0,0,0,1,1,0,0.796242775,1.553615347
691,41,7,2,4,3,6,3,6,14,0,8,3,2,2,0,0,0,0,1,0,0,0,0,1,1,0,-0.36849711,0.078947368
692,39,1,1,4,2,6,4,1,16,1,21,3,21,6,0,0,1,0,0,0,0,0,1,0,1,0,-0.488439306,1.982292179
693,27,2,4,1,3,6,4,0,18,1,4,3,3,2,0,0,1,0,0,0,0,0,1,0,1,0,0.362716763,-0.111903591
694,35,10,3,2,3,9,4,1,20,1,3,2,3,2,0,0,0,0,0,1,0,1,0,0,1,0,-0.002890173,-0.188145598
695,50,9,3,1,3,9,4,4,18,0,8,3,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,-0.566158387
696,59,2,3,3,2,6,4,3,13,0,30,3,5,3,0,0,1,0,0,0,0,0,0,1,0,1,-0.128612717,2.224299065
697,37,11,2,1,1,7,2,5,15,0,15,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0.48699422,0.023364486
698,55,18,4,3,3,7,2,3,14,2,17,3,8,7,0,0,0,0,1,0,0,0,1,0,0,1,-0.966763006,0.418839154
699,38,3,4,2,3,2,4,8,12,0,19,3,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0.333815029,0.535907526
700,26,29,2,2,1,2,1,8,18,0,7,3,2,2,1,0,0,0,1,0,0,0,0,1,1,0,-0.778901734,0.070585342
701,44,28,3,4,4,2,4,3,18,1,23,3,12,11,0,0,0,0,1,0,0,0,1,0,0,1,0.930635838,2.124446631
702,50,1,3,4,3,2,3,0,12,1,19,3,18,7,0,0,1,0,0,0,0,0,1,0,1,0,-0.952312139,0.40949336
703,36,16,4,3,4,9,1,1,16,0,18,3,17,13,1,0,1,0,0,0,0,0,0,1,1,0,0.117052023,-0.476881456
704,39,22,3,4,3,6,1,1,13,0,21,3,21,6,0,0,0,0,1,0,0,0,0,1,0,1,0.203757225,1.524348254
705,33,8,1,2,2,8,4,0,19,0,3,2,2,2,0,0,1,0,0,0,0,0,0,1,1,0,0.338150289,-0.575504181
706,32,29,4,4,3,9,3,9,12,0,10,3,8,7,0,0,0,0,1,0,0,0,0,1,1,0,0.440751445,-0.161583866
707,34,1,4,2,4,2,4,0,11,1,16,2,15,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.849710983,1.240285293
708,59,1,2,2,3,1,4,3,14,1,14,1,6,4,0,0,0,0,0,0,1,0,1,0,0,1,0.411849711,1.776192818
709,45,24,4,2,3,5,2,1,16,0,6,3,6,3,0,0,0,0,1,0,0,0,0,1,1,0,-0.023121387,-0.616084604
710,53,2,3,3,2,2,2,2,12,1,30,3,15,7,0,0,0,1,0,0,0,0,1,0,1,0,-0.98265896,0.699212986
711,36,15,3,1,3,9,3,7,14,1,9,2,1,0,1,0,0,0,0,1,0,1,0,0,1,0,-0.208092486,0.037383178
712,26,2,3,1,3,4,1,6,14,1,6,3,3,2,1,0,1,0,0,0,0,0,1,0,0,1,-0.667630058,-0.649286768
713,34,10,4,3,3,8,3,1,19,1,1,3,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0.764450867,-0.6055091
714,28,10,1,4,3,8,2,1,22,0,1,3,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0.49132948,-0.892769306
715,38,3,4,3,3,4,3,3,16,1,8,3,2,2,0,0,0,0,0,1,0,0,1,0,1,0,0.552023121,-0.457697983
716,37,3,3,4,3,7,2,3,15,0,8,2,4,3,0,0,0,0,0,1,0,0,0,1,1,0,-0.98265896,-0.141416626
717,40,26,3,3,3,2,1,1,14,1,8,2,7,7,0,0,0,1,0,0,0,0,1,0,1,0,-0.728323699,0.913428431
718,26,1,1,1,2,4,3,1,13,2,5,3,5,3,0,0,0,0,1,0,0,1,0,0,1,0,0.169075145,-0.657894737
719,54,2,4,3,2,2,3,6,11,1,13,3,9,4,0,0,1,0,0,0,0,0,1,0,1,0,0.401734104,1.476635514
720,56,9,3,1,3,4,3,2,19,1,18,3,5,4,0,0,0,0,1,0,0,0,1,0,1,0,0.630057803,-0.427939006
721,36,12,5,4,2,6,4,0,11,0,15,2,14,8,0,0,0,0,1,0,0,0,0,1,1,0,-0.011560694,1.027053615
722,55,2,1,3,2,1,1,7,15,0,31,4,9,7,0,0,0,0,1,0,0,0,0,1,1,0,-0.520231214,2.969503197
723,43,25,3,3,2,2,4,5,13,1,18,3,1,0,0,0,0,0,1,0,0,1,0,0,1,0,-0.562138728,1.504181013
724,20,9,3,4,3,8,4,1,14,0,2,3,2,2,1,0,0,1,0,0,0,0,0,1,0,1,-0.050578035,-0.580177078
725,21,10,3,3,2,9,1,1,13,0,1,2,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0.765895954,-0.803246434
726,46,8,4,4,2,4,1,8,23,3,19,3,16,13,0,0,1,0,0,0,0,1,0,0,0,1,0.287572254,-0.016478111
727,51,4,4,1,3,4,3,9,12,3,18,4,10,0,1,0,1,0,0,0,0,0,1,0,0,1,0.75,-0.546237088
728,28,24,2,2,2,7,1,1,12,0,10,2,10,7,1,0,0,0,0,0,1,0,0,1,1,0,0.812138728,0.993605509
729,26,1,2,1,2,9,1,1,16,2,6,3,5,3,0,0,0,0,1,0,0,0,1,0,1,0,-0.884393064,-0.178799803
730,30,20,3,3,3,6,1,0,15,1,7,2,6,2,0,0,0,0,0,1,0,0,1,0,1,0,0.537572254,1.297343827
731,41,7,2,2,4,4,3,1,13,0,10,3,10,6,0,0,0,0,0,0,1,0,1,0,1,0,-0.426300578,-0.321200197
732,38,17,1,3,2,7,3,0,18,1,20,2,19,9,0,0,1,0,0,0,0,0,1,0,1,0,-0.684971098,1.018445647
733,40,20,4,1,3,7,4,4,20,1,14,3,11,10,0,0,0,0,0,0,1,0,1,0,1,0,0.994219653,1.387112641
734,27,8,5,1,1,9,3,1,19,3,3,3,3,2,0,0,1,0,0,0,0,0,1,0,1,0,0.683526012,-0.015002459
735,55,2,1,4,3,6,2,3,18,1,23,3,3,2,0,0,1,0,0,0,0,0,1,0,1,0,0.414739884,1.547958682
736,28,10,3,3,3,4,3,3,13,0,10,4,8,7,0,0,0,0,0,1,0,0,0,1,1,0,0.076589595,-0.251352681
737,44,1,2,2,2,5,1,9,14,1,24,3,20,6,1,0,0,0,1,0,0,0,1,0,1,0,0.826589595,1.426463355
738,33,5,3,4,2,7,4,4,15,1,9,3,3,2,0,0,1,0,0,0,0,1,0,0,1,0,-0.216763006,0.599360551
739,35,4,3,4,3,2,1,0,22,0,9,3,8,7,1,0,0,0,0,0,1,0,0,1,0,1,0.578034682,1.205115593
740,33,29,4,1,2,4,3,1,22,0,14,3,13,7,1,0,0,0,1,0,0,0,0,1,1,0,0.033236994,-0.042793901
741,28,15,2,1,3,9,3,1,16,1,4,2,4,2,0,0,1,0,0,0,0,1,0,0,1,0,0.13150289,-0.608706345
742,34,3,1,1,3,7,4,0,17,0,7,2,6,2,0,0,1,0,0,0,0,0,0,1,1,0,-0.268786127,0.756025578
743,37,10,4,4,2,2,4,2,14,3,8,3,1,0,0,0,1,0,0,0,0,1,0,0,0,1,-0.715317919,0.494835219
744,25,4,1,4,3,9,4,1,15,1,7,4,7,7,1,0,0,0,0,0,1,0,1,0,0,1,0.599710983,-0.24372848
745,26,21,3,1,3,9,3,1,20,1,1,2,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0.760115607,-0.566896212
746,33,25,3,1,2,4,2,4,20,0,5,3,2,2,1,0,0,0,1,0,0,0,0,1,0,1,0.307803468,-0.582636498
747,28,1,3,1,2,9,2,1,15,2,1,3,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0.296242775,-0.513034924
748,50,1,4,4,3,2,3,3,14,0,5,3,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.223988439,0.01131333
749,33,7,3,4,3,2,2,0,17,1,4,3,3,2,0,0,1,0,0,0,0,0,1,0,1,0,0.239884393,-0.093457944
750,34,3,4,3,2,4,4,3,17,3,6,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,-0.154624277,-0.418839154
751,48,1,4,1,4,1,4,2,22,0,27,2,5,4,0,0,0,0,1,0,0,0,0,1,1,0,0.661849711,3.00122971
752,45,9,4,2,2,2,3,1,13,1,15,3,15,10,0,0,1,0,0,0,0,0,1,0,1,0,0.355491329,0.224053123
753,52,7,4,2,3,7,2,7,19,0,18,3,8,6,0,0,1,0,0,0,0,0,0,1,1,0,0.274566474,1.417363502
754,38,10,4,3,2,2,3,0,14,2,9,3,8,7,0,0,0,1,0,0,0,1,0,0,0,1,-0.049132948,0.998032464
755,29,28,4,3,3,4,4,4,22,1,11,3,7,5,0,0,1,0,0,0,0,1,0,0,1,0,0.437861272,-0.533202164
756,28,3,3,4,3,6,2,0,17,3,10,2,9,7,0,0,0,0,1,0,0,1,0,0,1,0,0.210982659,0.73118544
757,38,2,2,4,3,2,2,7,16,0,10,3,1,0,0,0,0,1,0,0,0,0,0,1,1,0,-0.973988439,0.656419085
758,43,27,3,3,3,6,1,8,11,1,18,3,8,7,0,0,1,0,0,0,0,0,1,0,1,0,0.401734104,1.509591736
759,39,2,3,1,3,7,4,7,11,3,21,3,18,7,1,0,1,0,0,0,0,1,0,0,1,0,-0.86849711,1.841367437
760,21,1,1,4,2,4,2,1,11,0,2,4,2,2,0,0,0,0,0,0,1,0,0,1,0,1,0.260115607,-0.642400394
761,39,9,3,3,3,9,2,9,15,0,9,2,5,4,0,0,1,0,0,0,0,0,0,1,1,0,-0.527456647,0.516478111
762,36,18,4,1,3,6,4,2,20,0,18,3,11,9,0,0,1,0,0,0,0,0,0,1,1,0,-0.848265896,0.761682243
763,31,20,3,3,4,8,4,0,12,1,3,3,2,2,0,0,1,0,0,0,0,0,1,0,1,0,-0.015895954,-0.465076242
764,28,2,1,1,2,4,2,0,17,0,6,1,5,3,0,0,1,0,0,0,0,0,1,0,1,0,0.934971098,-0.364240039
765,35,11,2,4,3,2,4,1,11,1,5,3,5,2,0,0,0,1,0,0,0,1,0,0,1,0,0.546242775,0.0703394
766,49,8,4,4,2,2,2,6,17,1,22,3,9,8,0,0,0,0,0,0,1,0,1,0,1,0,-0.910404624,2.075258239
767,34,2,2,4,3,6,3,2,11,0,5,2,3,2,0,0,1,0,0,0,0,0,0,1,1,0,0.287572254,-0.159616331
768,29,10,3,4,3,4,2,0,14,2,8,2,7,5,0,0,1,0,0,0,0,1,0,0,1,0,-0.453757225,-0.342105263
769,42,29,3,2,1,9,4,4,19,0,16,3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,-0.89017341,-0.100836203
770,29,8,1,2,2,6,4,1,15,1,10,2,10,7,0,0,0,0,1,0,0,0,1,0,0,1,-0.124277457,0.091982292
771,38,1,3,3,4,5,3,1,13,1,7,4,7,6,0,1,0,0,0,0,0,0,1,0,1,0,-0.536127168,-0.452041318
772,28,6,3,3,2,4,3,1,14,1,3,3,3,1,0,0,1,0,0,0,0,1,0,0,0,1,-0.044797688,-0.486719134
773,18,8,1,3,3,9,3,1,12,0,0,3,0,0,1,0,0,0,1,0,0,0,0,1,1,0,-0.804913295,-0.683226758
774,33,9,4,1,3,2,1,0,17,0,6,3,5,2,1,0,0,1,0,0,0,0,0,1,0,1,-0.290462428,0.871126414
775,41,12,4,2,3,9,4,3,11,1,6,3,1,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.920520231,0.020659124
776,31,15,3,3,3,9,3,1,12,1,2,2,2,2,1,0,0,0,1,0,0,0,1,0,1,0,0.101156069,-0.509591736
777,37,25,2,3,2,7,4,7,13,2,9,3,6,2,0,0,0,0,1,0,0,1,0,0,1,0,-0.63150289,0.257993114
778,27,6,3,4,2,4,3,1,13,1,4,3,4,2,0,0,1,0,0,0,0,0,1,0,1,0,-0.874277457,-0.527053615
779,34,9,1,2,3,2,3,1,20,0,6,2,6,5,0,0,1,0,0,0,0,0,1,0,1,0,0.861271676,0.2538121
780,35,8,4,3,3,5,3,1,17,0,6,1,5,4,0,0,0,0,0,0,1,0,0,1,1,0,-0.398843931,-0.088293163
781,29,23,1,4,2,2,1,1,13,1,11,1,11,8,1,0,1,0,0,0,0,0,1,0,1,0,-0.572254335,0.652729956
782,40,9,4,2,3,3,3,9,17,0,20,2,18,7,0,0,0,0,1,0,0,0,0,1,1,0,-0.304913295,2.168470241
783,42,12,3,3,3,2,1,0,12,0,22,2,21,9,1,0,1,0,0,0,0,0,0,1,0,1,-0.466763006,2.232169208
784,42,4,4,2,3,2,1,7,13,0,9,4,6,4,0,0,0,1,0,0,0,0,0,1,1,0,-0.226878613,0.116330546
785,35,1,4,4,2,9,3,6,12,1,10,3,8,0,0,0,0,0,1,0,0,0,1,0,1,0,0.257225434,-0.596163305
786,24,24,3,4,3,9,2,8,22,0,6,3,4,3,0,0,0,0,1,0,0,0,0,1,1,0,-0.472543353,-0.266847024
787,28,12,1,3,3,9,4,1,11,0,1,2,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0.984104046,-0.532956222
788,26,3,4,1,4,9,4,1,22,1,8,3,8,7,0,0,0,0,1,0,0,0,1,0,1,0,0.838150289,-0.064436793
789,30,10,3,3,2,2,3,1,18,1,10,3,10,3,0,0,0,1,0,0,0,0,1,0,1,0,0.069364162,0.466305952
790,40,26,2,3,2,4,4,3,13,1,16,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0.141618497,-0.063944909
791,35,2,3,3,2,6,2,2,18,1,15,4,7,7,0,0,1,0,0,0,0,1,0,0,1,0,0.021676301,1.375307427
792,34,1,3,4,2,7,1,0,20,0,14,3,13,9,0,0,0,0,1,0,0,0,0,1,1,0,-0.195086705,0.162567634
793,35,4,4,4,2,9,4,1,13,1,2,4,2,2,0,0,0,0,0,1,0,0,1,0,1,0,-0.242774566,-0.567142154
794,43,9,3,1,1,2,3,8,13,0,7,2,4,3,1,0,0,1,0,0,0,0,0,1,1,0,0.820809249,0.16330546
795,32,2,1,3,3,8,1,1,12,3,1,3,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.083815029,-0.456222332
796,29,6,1,2,3,9,4,1,13,1,10,3,10,8,0,0,0,0,1,0,0,0,1,0,1,0,0.862716763,-0.381455976
797,19,9,2,3,3,4,1,1,25,0,1,3,1,1,0,0,1,0,0,0,0,0,0,1,1,0,-0.229768786,-0.52385637
798,45,7,3,1,3,4,3,4,19,1,7,2,3,2,0,0,0,0,1,0,0,0,1,0,0,1,0.943641618,-0.050418101
799,37,1,3,4,2,6,4,1,13,1,14,2,14,8,0,0,1,0,0,0,0,0,1,0,1,0,0.25,0.440727988
800,20,3,3,1,2,9,3,1,12,0,2,2,2,2,0,0,1,0,0,0,0,0,0,1,1,0,0.001445087,-0.405558288
801,44,10,4,3,3,4,3,1,11,0,6,3,6,4,1,0,1,0,0,0,0,0,0,1,0,1,0.423410405,-0.429414658
802,29,15,1,2,1,4,4,0,18,1,6,2,5,4,0,0,1,0,0,0,0,0,1,0,0,1,0.199421965,-0.618298082
803,22,3,4,3,2,4,4,0,11,1,1,3,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0.653179191,-0.449827841
804,44,17,3,4,1,4,3,2,13,0,6,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,-1.001445087,-0.588293163
805,33,2,3,2,3,5,3,1,13,1,5,3,5,4,0,1,0,0,0,0,0,0,1,0,1,0,-0.949421965,-0.266109198
806,41,5,2,1,2,4,1,6,17,1,5,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0.147398844,-0.633300541
807,30,29,4,3,3,2,1,8,19,3,8,3,4,3,0,0,1,0,0,0,0,1,0,0,1,0,0.75867052,-0.13944909
808,40,2,4,2,3,2,2,5,12,3,5,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.549132948,-0.087309395
809,28,19,4,4,2,9,1,1,12,3,6,3,6,5,0,0,0,0,1,0,0,0,1,0,1,0,0.541907514,-0.365469749
810,35,17,4,3,3,2,1,3,15,3,15,3,7,7,0,0,1,0,0,0,0,0,1,0,0,1,0.804913295,1.053615347
811,24,17,2,4,3,9,2,1,13,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0.260115607,-0.607968519
812,33,25,3,2,3,2,3,1,12,1,10,2,10,7,0,0,0,0,1,0,0,0,1,0,1,0,0.494219653,-0.0351697
813,36,6,4,3,1,9,3,1,14,1,7,3,7,7,0,0,1,0,0,0,0,1,0,0,1,0,0.163294798,-0.47737334
814,30,7,4,3,3,9,3,1,13,3,10,2,10,7,0,0,1,0,0,0,0,1,0,0,1,0,0.070809249,-0.292916872
815,44,29,4,4,3,4,4,1,25,0,20,3,20,11,0,0,0,0,0,1,0,0,0,1,1,0,-0.87283237,-0.034677816
